,x,y,id,location_code,location,gene,gene_ensembl_id,cell_line,Uniprot
237,3.8950574,-6.1519737,20730_221_H9_2,0 1 23 25,"Nucleoplasm,N. membrane,Mitochondria,Cytosol",TNRC18,ENSG00000182095,U-251 MG,O15417 A8MTZ4 C9J9K1 H7BXS9 H7C0N9 H7C177 H7C3U5 H9KVB4
271,5.4642124,-1.9549567,20730_248_H9_2,0 1 23 25,"Nucleoplasm,N. membrane,Mitochondria,Cytosol",TNRC18,ENSG00000182095,U-2 OS,O15417 A8MTZ4 C9J9K1 H7BXS9 H7C0N9 H7C177 H7C3U5 H9KVB4
272,5.21161,-1.849837,20730_248_H9_1,0 1 23 25,"Nucleoplasm,N. membrane,Mitochondria,Cytosol",TNRC18,ENSG00000182095,U-2 OS,O15417 A8MTZ4 C9J9K1 H7BXS9 H7C0N9 H7C177 H7C3U5 H9KVB4
283,5.7081637,-2.1171446,20730_221_H9_1,0 1 23 25,"Nucleoplasm,N. membrane,Mitochondria,Cytosol",TNRC18,ENSG00000182095,U-251 MG,O15417 A8MTZ4 C9J9K1 H7BXS9 H7C0N9 H7C177 H7C3U5 H9KVB4
2368,-0.5412219,3.4071617,56486_913_D10_3,0 21 25,"Nucleoplasm,PM,Cytosol",SRPK1,ENSG00000096063,U-251 MG,Q96SB4 D6RB98 D6RBF8 D6RBM8 D6RDZ3 H0Y932 H3BLV9
2369,-0.45868066,3.0645888,56486_914_D10_1,0 21 25,"Nucleoplasm,PM,Cytosol",SRPK1,ENSG00000096063,U-2 OS,Q96SB4 D6RB98 D6RBF8 D6RBM8 D6RDZ3 H0Y932 H3BLV9
2370,-0.3236273,2.8386357,56486_914_D10_2,0 21 25,"Nucleoplasm,PM,Cytosol",SRPK1,ENSG00000096063,U-2 OS,Q96SB4 D6RB98 D6RBF8 D6RBM8 D6RDZ3 H0Y932 H3BLV9
2386,-0.43701598,2.885719,56486_913_D10_6,0 21 25,"Nucleoplasm,PM,Cytosol",SRPK1,ENSG00000096063,U-251 MG,Q96SB4 D6RB98 D6RBF8 D6RBM8 D6RDZ3 H0Y932 H3BLV9
2642,5.321494,4.921431,29981_374_H2_1,-1 0 11,"Unknow,Nucleoplasm,Int. fil.",SMARCA2,ENSG00000080503,A-431,P51531 A0A0A0MSS5 A0A0A0MT03 A0A0U1RQE1 A0A0U1RQP3 A0A0U1RQS1 A0A0U1RQU0 A0A0U1RQW7 A0A0U1RQX3 A0A0U1RQZ9 A0A0U1RR09 A0A0U1RR26 A0A0U1RR45 A0A0U1RR83 A0A0U1RRD6 A0A0U1RRF5 A0A0U1RRF8 A0A0U1RRG6 A0A0U1RRJ4 A0A0U1RRJ8 A0A0U1RRN2 A0A1B0GTC9 A0A1B0GU54 A0A1B0GUV6 A0A1B0GWA8 A0A1W2PS06 B1ALF6 B1ALG1 B1ALG2 B4DNT1 F6RS74 F6T8Q0 F6UH26 F6VDE0 F6XE55
2644,5.3208623,4.894955,29981_374_H2_2,-1 0 11,"Unknow,Nucleoplasm,Int. fil.",SMARCA2,ENSG00000080503,A-431,P51531 A0A0A0MSS5 A0A0A0MT03 A0A0U1RQE1 A0A0U1RQP3 A0A0U1RQS1 A0A0U1RQU0 A0A0U1RQW7 A0A0U1RQX3 A0A0U1RQZ9 A0A0U1RR09 A0A0U1RR26 A0A0U1RR45 A0A0U1RR83 A0A0U1RRD6 A0A0U1RRF5 A0A0U1RRF8 A0A0U1RRG6 A0A0U1RRJ4 A0A0U1RRJ8 A0A0U1RRN2 A0A1B0GTC9 A0A1B0GU54 A0A1B0GUV6 A0A1B0GWA8 A0A1W2PS06 B1ALF6 B1ALG1 B1ALG2 B4DNT1 F6RS74 F6T8Q0 F6UH26 F6VDE0 F6XE55
3044,1.1983247,1.4355189,49470_777_G7_5,0 21 25,"Nucleoplasm,PM,Cytosol",ANKRD11,ENSG00000167522,U-2 OS,Q6UB99 A0A087WTN8 A0A2R8Y438 A0A2R8Y4T9 A0A2R8Y5V1 A0A2R8Y728 A0A2R8Y7Z1 A0A2R8YE03 A0A2R8YE94 A0A2R8YEI0 H0Y2U4 H0Y3E3 H3BNU4 X5D778
3045,0.17232879,2.3820338,49470_777_G7_7,0 21 25,"Nucleoplasm,PM,Cytosol",ANKRD11,ENSG00000167522,U-2 OS,Q6UB99 A0A087WTN8 A0A2R8Y438 A0A2R8Y4T9 A0A2R8Y5V1 A0A2R8Y728 A0A2R8Y7Z1 A0A2R8YE03 A0A2R8YE94 A0A2R8YEI0 H0Y2U4 H0Y3E3 H3BNU4 X5D778
3336,-3.458153,0.2888894,58239_1169_D2_2,-1 0 25,"Unknow,Nucleoplasm,Cytosol",NIPBL,ENSG00000164190,SiHa,Q6KC79 A0A590UJS4 H0Y8M3
3337,-3.2067573,0.075175166,58239_1169_D2_3,-1 0 25,"Unknow,Nucleoplasm,Cytosol",NIPBL,ENSG00000164190,SiHa,Q6KC79 A0A590UJS4 H0Y8M3
3498,-1.1709543,-2.5085542,17376_1786_A5_11,-1 0 25,"Unknow,Nucleoplasm,Cytosol",PHF14,ENSG00000106443,AF22,O94880 A0A0U1RRH6 B4DG57 E5RHD5
3502,-1.1727746,-2.5041509,17376_1786_A5_9,-1 0 25,"Unknow,Nucleoplasm,Cytosol",PHF14,ENSG00000106443,AF22,O94880 A0A0U1RRH6 B4DG57 E5RHD5
5248,4.9737926,-1.1722887,24251_369_H9_1,0 1 25,"Nucleoplasm,N. membrane,Cytosol",TNRC18,ENSG00000182095,A-431,O15417 A8MTZ4 C9J9K1 H7BXS9 H7C0N9 H7C177 H7C3U5 H9KVB4
5278,4.942954,-0.9414969,24251_369_H9_3,0 1 25,"Nucleoplasm,N. membrane,Cytosol",TNRC18,ENSG00000182095,A-431,O15417 A8MTZ4 C9J9K1 H7BXS9 H7C0N9 H7C177 H7C3U5 H9KVB4
6526,3.5249405,-6.438664,20730_222_H9_2,0 1 25,"Nucleoplasm,N. membrane,Cytosol",TNRC18,ENSG00000182095,A-431,O15417 A8MTZ4 C9J9K1 H7BXS9 H7C0N9 H7C177 H7C3U5 H9KVB4
6527,-1.0619799,-0.99632514,20730_222_H9_1,0 1 25,"Nucleoplasm,N. membrane,Cytosol",TNRC18,ENSG00000182095,A-431,O15417 A8MTZ4 C9J9K1 H7BXS9 H7C0N9 H7C177 H7C3U5 H9KVB4
7442,-4.128904,-3.639006,35208_371_F4_1,0 5 25,"Nucleoplasm,N. bodies,Cytosol",ANKZF1,ENSG00000163516,U-2 OS,Q9H8Y5 B8ZZS4 C9J5H7 C9JQZ3 C9JS61 C9K022 F8WD44
7444,-3.3799276,-0.8886405,35208_371_F4_2,0 5 25,"Nucleoplasm,N. bodies,Cytosol",ANKZF1,ENSG00000163516,U-2 OS,Q9H8Y5 B8ZZS4 C9J5H7 C9JQZ3 C9JS61 C9K022 F8WD44
8023,-6.791962,1.1486832,15809_1579_C1_2,0 4 25,"Nucleoplasm,N. speckles,Cytosol",CHD5,ENSG00000116254,PC-3,Q8TDI0 F2Z2R5 F6T542 K7EMC0 K7EMY3 K7ESA5
8025,-6.4782925,1.1605915,15809_1579_C1_1,0 4 25,"Nucleoplasm,N. speckles,Cytosol",CHD5,ENSG00000116254,PC-3,Q8TDI0 F2Z2R5 F6T542 K7EMC0 K7EMY3 K7ESA5
8026,-6.1428704,0.6565154,15809_1353_E2_3,0 4 25,"Nucleoplasm,N. speckles,Cytosol",CHD5,ENSG00000116254,U-2 OS,Q8TDI0 F2Z2R5 F6T542 K7EMC0 K7EMY3 K7ESA5
8027,-6.411863,0.87840873,15809_1353_E2_2,0 4 25,"Nucleoplasm,N. speckles,Cytosol",CHD5,ENSG00000116254,U-2 OS,Q8TDI0 F2Z2R5 F6T542 K7EMC0 K7EMY3 K7ESA5
8055,-3.3216646,-0.09178162,6057_34_G2_2,0 5 25,"Nucleoplasm,N. bodies,Cytosol",ELF2,ENSG00000109381,U-251 MG,Q15723 D6RGD9 D6RHI1
8056,-4.2759895,-3.1992798,6057_34_G2_1,0 5 25,"Nucleoplasm,N. bodies,Cytosol",ELF2,ENSG00000109381,U-251 MG,Q15723 D6RGD9 D6RHI1
8057,-3.803239,-3.484457,6057_33_G2_2,0 5 25,"Nucleoplasm,N. bodies,Cytosol",ELF2,ENSG00000109381,A-431,Q15723 D6RGD9 D6RHI1
8058,-3.8276007,-3.5314753,6057_33_G2_1,0 5 25,"Nucleoplasm,N. bodies,Cytosol",ELF2,ENSG00000109381,A-431,Q15723 D6RGD9 D6RHI1
8059,-3.8440611,-3.3429413,6057_32_G2_2,0 5 25,"Nucleoplasm,N. bodies,Cytosol",ELF2,ENSG00000109381,U-2 OS,Q15723 D6RGD9 D6RHI1
8060,-3.7587554,-3.4104407,6057_32_G2_1,0 5 25,"Nucleoplasm,N. bodies,Cytosol",ELF2,ENSG00000109381,U-2 OS,Q15723 D6RGD9 D6RHI1
8192,-3.7255485,-3.090649,38800_789_D12_2,0 5 25,"Nucleoplasm,N. bodies,Cytosol",TCF7L2,ENSG00000148737,U-251 MG,Q9NQB0 A0A0A0MTL7 A0A0D9SGH8 A0A1B0GU84 A0A1B0GUV5 A0A1B0GVE1 C6ZRJ6 C6ZRJ7 C6ZRK5 E2GH26 H0YEE5 Q5JRY3 Q5JRY4 Q5JRY5 Q5VVR5 Q5VVR7 Q5VVR8
8193,-2.296511,-0.4788418,38800_789_D12_1,0 5 25,"Nucleoplasm,N. bodies,Cytosol",TCF7L2,ENSG00000148737,U-251 MG,Q9NQB0 A0A0A0MTL7 A0A0D9SGH8 A0A1B0GU84 A0A1B0GUV5 A0A1B0GVE1 C6ZRJ6 C6ZRJ7 C6ZRK5 E2GH26 H0YEE5 Q5JRY3 Q5JRY4 Q5JRY5 Q5VVR5 Q5VVR7 Q5VVR8
8906,2.155692,1.6011237,38298_436_F11_1,-1 25,"Unknow,Cytosol",TMIE,ENSG00000181585,A-431,Q8NEW7 A0A2R8YDZ8 A0A494C1A3
8907,2.1367865,2.7393825,38298_1381_B5_2,-1 25,"Unknow,Cytosol",TMIE,ENSG00000181585,SH-SY5Y,Q8NEW7 A0A2R8YDZ8 A0A494C1A3
8910,1.8279245,3.019599,38298_1381_B5_1,-1 25,"Unknow,Cytosol",TMIE,ENSG00000181585,SH-SY5Y,Q8NEW7 A0A2R8YDZ8 A0A494C1A3
8966,3.167876,2.7875504,40095_712_B1_1,21 25,"PM,Cytosol",EIF5B,ENSG00000158417,U-2 OS,O60841 A0A087WUT6
8970,2.601718,2.491697,40095_712_B1_2,21 25,"PM,Cytosol",EIF5B,ENSG00000158417,U-2 OS,O60841 A0A087WUT6
9312,2.651033,1.6804284,38298_442_F11_1,-1 25,"Unknow,Cytosol",TMIE,ENSG00000181585,U-2 OS,Q8NEW7 A0A2R8YDZ8 A0A494C1A3
9316,3.0423524,1.5014724,38298_436_F11_2,-1 25,"Unknow,Cytosol",TMIE,ENSG00000181585,A-431,Q8NEW7 A0A2R8YDZ8 A0A494C1A3
9330,2.8757122,1.6291335,38298_442_F11_3,-1 25,"Unknow,Cytosol",TMIE,ENSG00000181585,U-2 OS,Q8NEW7 A0A2R8YDZ8 A0A494C1A3
9919,2.6364996,6.625354,52397_1310_A9_2,-1 14,"Unknow,Microtubules",TTLL6,ENSG00000170703,A549,Q8N841 F6QD81 F8W896 F8W9N0 F8WDP8
9921,3.0582445,6.266545,52397_1310_A9_3,-1 14,"Unknow,Microtubules",TTLL6,ENSG00000170703,A549,Q8N841 F6QD81 F8W896 F8W9N0 F8WDP8
11792,0.88188434,6.401361,51146_712_H11_1,12 25,"Actin fil.,Cytosol",PRKRIP1,ENSG00000128563,U-2 OS,Q9H875 E9PC43
11793,0.8648368,6.392676,51146_712_H11_2,12 25,"Actin fil.,Cytosol",PRKRIP1,ENSG00000128563,U-2 OS,Q9H875 E9PC43
11794,0.7927348,5.677445,51146_804_H11_2,12 25,"Actin fil.,Cytosol",PRKRIP1,ENSG00000128563,HEK 293,Q9H875 E9PC43
11795,0.73199433,5.81862,51146_804_H11_3,12 25,"Actin fil.,Cytosol",PRKRIP1,ENSG00000128563,HEK 293,Q9H875 E9PC43
12572,-0.096615605,4.5920277,66647_1772_C9_3,21 22,"PM,C. Junctions",PKP4,ENSG00000144283,U-2 OS,Q99569 A0A0D9SF60 E7EMY7 E7EP40 E7EST6 E9PHJ1 H0YFB1
12573,-0.06229318,4.6051245,66647_1772_C9_4,21 22,"PM,C. Junctions",PKP4,ENSG00000144283,U-2 OS,Q99569 A0A0D9SF60 E7EMY7 E7EP40 E7EST6 E9PHJ1 H0YFB1
14063,0.42210633,3.8311913,56486_919_D10_1,21 25,"PM,Cytosol",SRPK1,ENSG00000096063,A-431,Q96SB4 D6RB98 D6RBF8 D6RBM8 D6RDZ3 H0Y932 H3BLV9
14080,0.31904206,3.8933766,56486_919_D10_2,21 25,"PM,Cytosol",SRPK1,ENSG00000096063,A-431,Q96SB4 D6RB98 D6RBF8 D6RBM8 D6RDZ3 H0Y932 H3BLV9
14935,0.80786854,3.359133,867_10_E11_2,21 25,"PM,Cytosol",EIF5,ENSG00000100664,U-2 OS,P55010 H0YK11 H0YK29 H0YLZ1 H0YM54 H0YMJ8 H0YN40
14937,0.99600923,3.0524192,867_10_E11_1,21 25,"PM,Cytosol",EIF5,ENSG00000100664,U-2 OS,P55010 H0YK11 H0YK29 H0YLZ1 H0YM54 H0YMJ8 H0YN40
15716,0.8718361,-4.3150597,11673_638_E1_1,2 25,"Nucleoli,Cytosol",PARN,ENSG00000140694,A-431,O95453 A0A494BZU6 A0A494BZW7 A0A494C002 A0A494C008 A0A494C0K5 A0A494C0N0 A0A494C0P9 A0A494C0Q2 A0A494C0Q6 A0A494C0W0 A0A494C156 A0A494C1G3 A0A494C1K5 A0A494C1N1 F5H1Z4 H3BRK1 H3BT23 H3BVG1
15740,-7.309912,0.5662544,53727_823_D11_2,-1 4,"Unknow,N. speckles",ZCCHC17,ENSG00000121766,CACO-2,Q9NP64 A0A087WXF8 A0A087WXU5 A0A087WYF0 A0A087WYV3 A0A0D9SEW3
15745,-7.301144,0.70139813,53727_823_D11_1,-1 4,"Unknow,N. speckles",ZCCHC17,ENSG00000121766,CACO-2,Q9NP64 A0A087WXF8 A0A087WXU5 A0A087WYF0 A0A087WYV3 A0A0D9SEW3
15756,1.002685,-4.3161116,11673_638_E1_2,2 25,"Nucleoli,Cytosol",PARN,ENSG00000140694,A-431,O95453 A0A494BZU6 A0A494BZW7 A0A494C002 A0A494C008 A0A494C0K5 A0A494C0N0 A0A494C0P9 A0A494C0Q2 A0A494C0Q6 A0A494C0W0 A0A494C156 A0A494C1G3 A0A494C1K5 A0A494C1N1 F5H1Z4 H3BRK1 H3BT23 H3BVG1
15757,-7.1249037,0.8100529,53727_832_C5_1,4 11,"N. speckles,Int. fil.",ZCCHC17,ENSG00000121766,U-2 OS,Q9NP64 A0A087WXF8 A0A087WXU5 A0A087WYF0 A0A087WYV3 A0A0D9SEW3
15768,-7.2018113,0.8133094,53727_832_C5_2,4 11,"N. speckles,Int. fil.",ZCCHC17,ENSG00000121766,U-2 OS,Q9NP64 A0A087WXF8 A0A087WXU5 A0A087WYF0 A0A087WYV3 A0A0D9SEW3
16660,-0.12864171,-0.2718888,50778_756_C7_2,0 25,"Nucleoplasm,Cytosol",RP9,ENSG00000164610,U-251 MG,Q8TA86 C9J6V2
16672,-0.18108733,-0.18756571,50778_756_C7_1,0 25,"Nucleoplasm,Cytosol",RP9,ENSG00000164610,U-251 MG,Q8TA86 C9J6V2
16677,-0.71113956,-2.9557488,50778_1137_F4_1,0 25,"Nucleoplasm,Cytosol",RP9,ENSG00000164610,MCF7,Q8TA86 C9J6V2
16678,-0.44261482,-3.3086126,50778_1137_F4_3,0 25,"Nucleoplasm,Cytosol",RP9,ENSG00000164610,MCF7,Q8TA86 C9J6V2
16757,5.1460757,-0.963739,50583_711_H6_1,0 23,"Nucleoplasm,Mitochondria",NRDE2,ENSG00000119720,U-2 OS,Q9H7Z3 G3V338 H0YJT0 H0YJT6
16761,5.8758187,-1.016637,50583_711_H6_2,0 23,"Nucleoplasm,Mitochondria",NRDE2,ENSG00000119720,U-2 OS,Q9H7Z3 G3V338 H0YJT0 H0YJT6
16763,5.693012,-1.6971319,50583_723_H6_1,0 23,"Nucleoplasm,Mitochondria",NRDE2,ENSG00000119720,MCF7,Q9H7Z3 G3V338 H0YJT0 H0YJT6
16766,5.7997212,-1.6913134,50583_723_H6_3,0 23,"Nucleoplasm,Mitochondria",NRDE2,ENSG00000119720,MCF7,Q9H7Z3 G3V338 H0YJT0 H0YJT6
18578,-0.59528404,3.701355,156_658_A9_8,0 21,"Nucleoplasm,PM",ERCC4,ENSG00000175595,U-251 MG,Q92889 I3L4K0 I3NI48
18580,-0.22809702,4.7775702,156_658_A9_7,0 21,"Nucleoplasm,PM",ERCC4,ENSG00000175595,U-251 MG,Q92889 I3L4K0 I3NI48
19817,-1.219221,0.8888294,19288_618_C4_2,0 25,"Nucleoplasm,Cytosol",ANKRD11,ENSG00000167522,A-431,Q6UB99 A0A087WTN8 A0A2R8Y438 A0A2R8Y4T9 A0A2R8Y5V1 A0A2R8Y728 A0A2R8Y7Z1 A0A2R8YE03 A0A2R8YE94 A0A2R8YEI0 H0Y2U4 H0Y3E3 H3BNU4 X5D778
19819,-1.0727544,1.0234932,19288_618_C4_1,0 25,"Nucleoplasm,Cytosol",ANKRD11,ENSG00000167522,A-431,Q6UB99 A0A087WTN8 A0A2R8Y438 A0A2R8Y4T9 A0A2R8Y5V1 A0A2R8Y728 A0A2R8Y7Z1 A0A2R8YE03 A0A2R8YE94 A0A2R8YEI0 H0Y2U4 H0Y3E3 H3BNU4 X5D778
19820,0.29356468,-1.0691912,19288_614_C4_2,0 25,"Nucleoplasm,Cytosol",ANKRD11,ENSG00000167522,U-2 OS,Q6UB99 A0A087WTN8 A0A2R8Y438 A0A2R8Y4T9 A0A2R8Y5V1 A0A2R8Y728 A0A2R8Y7Z1 A0A2R8YE03 A0A2R8YE94 A0A2R8YEI0 H0Y2U4 H0Y3E3 H3BNU4 X5D778
19821,0.43168515,-1.2138118,19288_614_C4_1,0 25,"Nucleoplasm,Cytosol",ANKRD11,ENSG00000167522,U-2 OS,Q6UB99 A0A087WTN8 A0A2R8Y438 A0A2R8Y4T9 A0A2R8Y5V1 A0A2R8Y728 A0A2R8Y7Z1 A0A2R8YE03 A0A2R8YE94 A0A2R8YEI0 H0Y2U4 H0Y3E3 H3BNU4 X5D778
19822,0.15031967,-1.0234218,19288_611_C4_3,0 25,"Nucleoplasm,Cytosol",ANKRD11,ENSG00000167522,U-251 MG,Q6UB99 A0A087WTN8 A0A2R8Y438 A0A2R8Y4T9 A0A2R8Y5V1 A0A2R8Y728 A0A2R8Y7Z1 A0A2R8YE03 A0A2R8YE94 A0A2R8YEI0 H0Y2U4 H0Y3E3 H3BNU4 X5D778
19824,0.13970752,-1.0148265,19288_611_C4_2,0 25,"Nucleoplasm,Cytosol",ANKRD11,ENSG00000167522,U-251 MG,Q6UB99 A0A087WTN8 A0A2R8Y438 A0A2R8Y4T9 A0A2R8Y5V1 A0A2R8Y728 A0A2R8Y7Z1 A0A2R8YE03 A0A2R8YE94 A0A2R8YEI0 H0Y2U4 H0Y3E3 H3BNU4 X5D778
20818,3.5950503,-6.1312447,31765_372_E10_1,0 25,"Nucleoplasm,Cytosol",ZMYM2,ENSG00000121741,U-251 MG,Q9UBW7 A0A087X151
20842,-1.4556328,0.5244472,31765_372_E10_2,0 25,"Nucleoplasm,Cytosol",ZMYM2,ENSG00000121741,U-251 MG,Q9UBW7 A0A087X151
21053,-1.4300231,0.30400965,40379_539_H3_3,0 25,"Nucleoplasm,Cytosol",FANCI,ENSG00000140525,A-431,Q9NVI1 A0A6Q8PGF4 A0A6Q8PH09 F8W7R3 H3BMG4 H3BN35 H3BP78 H3BQE2 H3BS60 H3BT54
21054,-1.4278939,0.47999704,40379_539_H3_5,0 25,"Nucleoplasm,Cytosol",FANCI,ENSG00000140525,A-431,Q9NVI1 A0A6Q8PGF4 A0A6Q8PH09 F8W7R3 H3BMG4 H3BN35 H3BP78 H3BQE2 H3BS60 H3BT54
21055,-1.5791035,-0.17269577,40379_552_H3_2,0 25,"Nucleoplasm,Cytosol",FANCI,ENSG00000140525,U-251 MG,Q9NVI1 A0A6Q8PGF4 A0A6Q8PH09 F8W7R3 H3BMG4 H3BN35 H3BP78 H3BQE2 H3BS60 H3BT54
21056,-1.4577165,-0.18346617,40379_552_H3_3,0 25,"Nucleoplasm,Cytosol",FANCI,ENSG00000140525,U-251 MG,Q9NVI1 A0A6Q8PGF4 A0A6Q8PH09 F8W7R3 H3BMG4 H3BN35 H3BP78 H3BQE2 H3BS60 H3BT54
21363,-6.065577,1.0369244,40505_411_B11_2,0 13,"Nucleoplasm,F. a. sites",FERMT2,ENSG00000073712,U-2 OS,Q96AC1 A0A0U1RRM8 G3V281 G3V379 G3V3J0 G3V5R2 H0YJ34 H0YJB6
21364,-1.0383836,6.108781,40505_416_B11_4,0 13,"Nucleoplasm,F. a. sites",FERMT2,ENSG00000073712,U-251 MG,Q96AC1 A0A0U1RRM8 G3V281 G3V379 G3V3J0 G3V5R2 H0YJ34 H0YJB6
21365,-2.8637955,3.2692363,40505_416_B11_5,0 13,"Nucleoplasm,F. a. sites",FERMT2,ENSG00000073712,U-251 MG,Q96AC1 A0A0U1RRM8 G3V281 G3V379 G3V3J0 G3V5R2 H0YJ34 H0YJB6
21387,-1.7534971,7.5046415,40505_411_B11_1,0 13,"Nucleoplasm,F. a. sites",FERMT2,ENSG00000073712,U-2 OS,Q96AC1 A0A0U1RRM8 G3V281 G3V379 G3V3J0 G3V5R2 H0YJ34 H0YJB6
21744,-4.786522,-0.6421212,29981_372_H2_2,-1 0,"Unknow,Nucleoplasm",SMARCA2,ENSG00000080503,U-251 MG,P51531 A0A0A0MSS5 A0A0A0MT03 A0A0U1RQE1 A0A0U1RQP3 A0A0U1RQS1 A0A0U1RQU0 A0A0U1RQW7 A0A0U1RQX3 A0A0U1RQZ9 A0A0U1RR09 A0A0U1RR26 A0A0U1RR45 A0A0U1RR83 A0A0U1RRD6 A0A0U1RRF5 A0A0U1RRF8 A0A0U1RRG6 A0A0U1RRJ4 A0A0U1RRJ8 A0A0U1RRN2 A0A1B0GTC9 A0A1B0GU54 A0A1B0GUV6 A0A1B0GWA8 A0A1W2PS06 B1ALF6 B1ALG1 B1ALG2 B4DNT1 F6RS74 F6T8Q0 F6UH26 F6VDE0 F6XE55
21771,-4.7405906,-0.80489725,29981_372_H2_1,-1 0,"Unknow,Nucleoplasm",SMARCA2,ENSG00000080503,U-251 MG,P51531 A0A0A0MSS5 A0A0A0MT03 A0A0U1RQE1 A0A0U1RQP3 A0A0U1RQS1 A0A0U1RQU0 A0A0U1RQW7 A0A0U1RQX3 A0A0U1RQZ9 A0A0U1RR09 A0A0U1RR26 A0A0U1RR45 A0A0U1RR83 A0A0U1RRD6 A0A0U1RRF5 A0A0U1RRF8 A0A0U1RRG6 A0A0U1RRJ4 A0A0U1RRJ8 A0A0U1RRN2 A0A1B0GTC9 A0A1B0GU54 A0A1B0GUV6 A0A1B0GWA8 A0A1W2PS06 B1ALF6 B1ALG1 B1ALG2 B4DNT1 F6RS74 F6T8Q0 F6UH26 F6VDE0 F6XE55
21773,-4.6433663,-0.6021383,29981_371_H2_2,-1 0,"Unknow,Nucleoplasm",SMARCA2,ENSG00000080503,U-2 OS,P51531 A0A0A0MSS5 A0A0A0MT03 A0A0U1RQE1 A0A0U1RQP3 A0A0U1RQS1 A0A0U1RQU0 A0A0U1RQW7 A0A0U1RQX3 A0A0U1RQZ9 A0A0U1RR09 A0A0U1RR26 A0A0U1RR45 A0A0U1RR83 A0A0U1RRD6 A0A0U1RRF5 A0A0U1RRF8 A0A0U1RRG6 A0A0U1RRJ4 A0A0U1RRJ8 A0A0U1RRN2 A0A1B0GTC9 A0A1B0GU54 A0A1B0GUV6 A0A1B0GWA8 A0A1W2PS06 B1ALF6 B1ALG1 B1ALG2 B4DNT1 F6RS74 F6T8Q0 F6UH26 F6VDE0 F6XE55
21774,-4.5461216,-0.5484127,29981_371_H2_1,-1 0,"Unknow,Nucleoplasm",SMARCA2,ENSG00000080503,U-2 OS,P51531 A0A0A0MSS5 A0A0A0MT03 A0A0U1RQE1 A0A0U1RQP3 A0A0U1RQS1 A0A0U1RQU0 A0A0U1RQW7 A0A0U1RQX3 A0A0U1RQZ9 A0A0U1RR09 A0A0U1RR26 A0A0U1RR45 A0A0U1RR83 A0A0U1RRD6 A0A0U1RRF5 A0A0U1RRF8 A0A0U1RRG6 A0A0U1RRJ4 A0A0U1RRJ8 A0A0U1RRN2 A0A1B0GTC9 A0A1B0GU54 A0A1B0GUV6 A0A1B0GWA8 A0A1W2PS06 B1ALF6 B1ALG1 B1ALG2 B4DNT1 F6RS74 F6T8Q0 F6UH26 F6VDE0 F6XE55
21927,5.2411447,4.811184,41417_1664_B11_1,0 11,"Nucleoplasm,Int. fil.",INO80,ENSG00000128908,U-2 OS,Q9ULG1 A0A087X0U7 H0YKH3 H0YMN5 H0YNL3
21928,5.1736836,4.788198,41417_1664_B11_3,0 11,"Nucleoplasm,Int. fil.",INO80,ENSG00000128908,U-2 OS,Q9ULG1 A0A087X0U7 H0YKH3 H0YMN5 H0YNL3
22018,-0.48952714,-0.69307595,31523_332_C5_2,0 25,"Nucleoplasm,Cytosol",RP9,ENSG00000164610,U-2 OS,Q8TA86 C9J6V2
22019,-0.7056276,-0.6215885,31523_332_C5_1,0 25,"Nucleoplasm,Cytosol",RP9,ENSG00000164610,U-2 OS,Q8TA86 C9J6V2
22020,-1.3313704,-2.2873592,31523_329_C5_2,0 25,"Nucleoplasm,Cytosol",RP9,ENSG00000164610,U-251 MG,Q8TA86 C9J6V2
22021,-0.7057316,-0.63475204,31523_329_C5_1,0 25,"Nucleoplasm,Cytosol",RP9,ENSG00000164610,U-251 MG,Q8TA86 C9J6V2
22042,-1.6624714,-1.1927874,31523_334_C5_1,0 25,"Nucleoplasm,Cytosol",RP9,ENSG00000164610,A-431,Q8TA86 C9J6V2
22043,-1.0428815,-1.9758536,31523_334_C5_5,0 25,"Nucleoplasm,Cytosol",RP9,ENSG00000164610,A-431,Q8TA86 C9J6V2
22281,-1.7413712,7.3558903,41484_1608_C11_1,0 21,"Nucleoplasm,PM",INO80,ENSG00000128908,HaCaT,Q9ULG1 A0A087X0U7 H0YKH3 H0YMN5 H0YNL3
22282,-2.8622246,0.82537985,41484_1608_C11_2,0 21,"Nucleoplasm,PM",INO80,ENSG00000128908,HaCaT,Q9ULG1 A0A087X0U7 H0YKH3 H0YMN5 H0YNL3
22619,-3.619554,0.06676611,35907_410_G8_1,-1 0,"Unknow,Nucleoplasm",SLU7,ENSG00000164609,U-2 OS,O95391 A0A0C4DGD2 E5RGM7 E5RK41
22642,-3.6424813,0.14599502,35907_410_G8_2,-1 0,"Unknow,Nucleoplasm",SLU7,ENSG00000164609,U-2 OS,O95391 A0A0C4DGD2 E5RGM7 E5RK41
22674,-6.615004,1.7195175,38272_593_C6_1,4 25,"N. speckles,Cytosol",PRPF40A,ENSG00000196504,A-431,O75400 A0A7N4I394 F5H578 H0YG38 H7BXZ7 H7C2N3
22675,-6.6185427,1.7068889,38272_593_C6_2,4 25,"N. speckles,Cytosol",PRPF40A,ENSG00000196504,A-431,O75400 A0A7N4I394 F5H578 H0YG38 H7BXZ7 H7C2N3
22676,-6.876411,1.5123751,38272_594_C6_1,4 25,"N. speckles,Cytosol",PRPF40A,ENSG00000196504,U-251 MG,O75400 A0A7N4I394 F5H578 H0YG38 H7BXZ7 H7C2N3
